game_id,season,game_type,week,gameday,weekday,gametime,away_team,home_team,away_score,home_score,result,total,overtime,spread_line,total_line,away_moneyline,home_moneyline,roof,surface,away_qb_name,home_qb_name,away_coach,home_coach,stadium
2026_10_CAR_NO,2026,REG,10,2026-11-15,Sunday,13:00,CAR,NO,,,,,,,,,,dome,sportturf,,,Dave Canales,Kellen Moore,Caesars Superdome
2026_10_BUF_NYJ,2026,REG,10,2026-11-15,Sunday,13:00,BUF,NYJ,,,,,,,,,,outdoors,fieldturf,,,Sean McDermott,Aaron Glenn,MetLife Stadium
2026_10_JAX_TEN,2026,REG,10,2026-11-15,Sunday,13:00,JAX,TEN,,,,,,,,,,outdoors,grass,,,Liam Coen,Robert Saleh,Nissan Stadium
2026_10_LA_ARI,2026,REG,10,2026-11-15,Sunday,16:05,LA,ARI,,,,,,,,,,,grass,,,Sean McVay,Jonathan Gannon,State Farm Stadium
2026_10_SEA_LV,2026,REG,10,2026-11-15,Sunday,16:05,SEA,LV,,,,,,,,,,dome,grass,,,Mike Macdonald,Klint Kubliak,Allegiant Stadium
2026_10_SF_DAL,2026,REG,10,2026-11-15,Sunday,16:25,SF,DAL,,,,,,,,,,,matrixturf,,,Kyle Shanahan,Brian Schottenheimer,AT&T Stadium
2026_10_PIT_CIN,2026,REG,10,2026-11-15,Sunday,20:20,PIT,CIN,,,,,,,,,,outdoors,fieldturf,,,Mike McCarthy,Zac Taylor,Paycor Stadium
2026_10_LAC_BAL,2026,REG,10,2026-11-16,Monday,20:15,LAC,BAL,,,,,,,,,,outdoors,grass,,,Jim Harbaugh,Jesse Minter,M&T Bank Stadium
2026_11_IND_HOU,2026,REG,11,2026-11-19,Thursday,20:15,IND,HOU,,,,,,,,,,,astroturf,,,Shane Steichen,DeMeco Ryans,Reliant Stadium
2026_11_MIA_BUF,2026,REG,11,2026-11-22,Sunday,13:00,MIA,BUF,,,,,,,,,,outdoors,a_turf,,,Jeff Hafley,Sean McDermott,Highmark Stadium
2026_11_BAL_CAR,2026,REG,11,2026-11-22,Sunday,13:00,BAL,CAR,,,,,,,,,,outdoors,grass,,,Jesse Minter,Dave Canales,Bank of America Stadium
2026_11_NO_CHI,2026,REG,11,2026-11-22,Sunday,13:00,NO,CHI,,,,,,,,,,outdoors,grass,,,Kellen Moore,Ben Johnson,Soldier Field
2026_11_TEN_DAL,2026,REG,11,2026-11-22,Sunday,13:00,TEN,DAL,,,,,,,,,,,matrixturf,,,Robert Saleh,Brian Schottenheimer,AT&T Stadium
2026_11_TB_DET,2026,REG,11,2026-11-22,Sunday,13:00,TB,DET,,,,,,,,,,dome,fieldturf,,,Todd Bowles,Dan Campbell,Ford Field
2026_11_ARI_KC,2026,REG,11,2026-11-22,Sunday,13:00,ARI,KC,,,,,,,,,,outdoors,grass,,,Jonathan Gannon,Andy Reid,GEHA Field at Arrowhead Stadium
2026_11_JAX_NYG,2026,REG,11,2026-11-22,Sunday,13:00,JAX,NYG,,,,,,,,,,outdoors,fieldturf,,,Liam Coen,John Harbaugh,MetLife Stadium
2026_11_NYJ_LAC,2026,REG,11,2026-11-22,Sunday,16:05,NYJ,LAC,,,,,,,,,,dome,matrixturf,,,Aaron Glenn,Jim Harbaugh,SoFi Stadium
2026_11_LV_DEN,2026,REG,11,2026-11-22,Sunday,16:25,LV,DEN,,,,,,,,,,outdoors,grass,,,Klint Kubliak,Sean Payton,Empower Field at Mile High
2026_11_PIT_PHI,2026,REG,11,2026-11-22,Sunday,16:25,PIT,PHI,,,,,,,,,,outdoors,grass,,,Mike McCarthy,Nick Sirianni,Lincoln Financial Field
2026_11_MIN_SF,2026,REG,11,2026-11-22,Sunday,20:20,MIN,SF,,,,,,,,,,outdoors,grass,,,Kevin O'Connell,Kyle Shanahan,Estadio Banorte
2026_11_CIN_WAS,2026,REG,11,2026-11-23,Monday,20:15,CIN,WAS,,,,,,,,,,outdoors,grass,,,Zac Taylor,Dan Quinn,Northwest Stadium
2026_12_GB_LA,2026,REG,12,2026-11-25,Wednesday,20:00,GB,LA,,,,,,,,,,dome,matrixturf,,,Matt LaFleur,Sean McVay,SoFi Stadium
2026_12_CHI_DET,2026,REG,12,2026-11-26,Thursday,13:00,CHI,DET,,,,,,,,,,dome,fieldturf,,,Ben Johnson,Dan Campbell,Ford Field
2026_12_PHI_DAL,2026,REG,12,2026-11-26,Thursday,16:30,PHI,DAL,,,,,,,,,,,matrixturf,,,Nick Sirianni,Brian Schottenheimer,AT&T Stadium
2026_12_KC_BUF,2026,REG,12,2026-11-26,Thursday,20:20,KC,BUF,,,,,,,,,,outdoors,a_turf,,,Andy Reid,Sean McDermott,Highmark Stadium
2026_12_DEN_PIT,2026,REG,12,2026-11-27,Friday,15:00,DEN,PIT,,,,,,,,,,outdoors,grass,,,Sean Payton,Mike McCarthy,Acrisure Stadium
2026_12_NO_CIN,2026,REG,12,2026-11-29,Sunday,13:00,NO,CIN,,,,,,,,,,outdoors,fieldturf,,,Kellen Moore,Zac Taylor,Paycor Stadium
2026_12_LV_CLE,2026,REG,12,2026-11-29,Sunday,13:00,LV,CLE,,,,,,,,,,outdoors,grass,,,Klint Kubliak,Todd Monken,Huntington Bank Field
2026_12_BAL_HOU,2026,REG,12,2026-11-29,Sunday,13:00,BAL,HOU,,,,,,,,,,,astroturf,,,Jesse Minter,DeMeco Ryans,Reliant Stadium
2026_12_NYG_IND,2026,REG,12,2026-11-29,Sunday,13:00,NYG,IND,,,,,,,,,,,fieldturf,,,John Harbaugh,Shane Steichen,Lucas Oil Stadium
2026_12_NYJ_MIA,2026,REG,12,2026-11-29,Sunday,13:00,NYJ,MIA,,,,,,,,,,outdoors,grass,,,Aaron Glenn,Jeff Hafley,Hard Rock Stadium
2026_12_ATL_MIN,2026,REG,12,2026-11-29,Sunday,13:00,ATL,MIN,,,,,,,,,,dome,sportturf,,,Raheem Morris,Kevin O'Connell,U.S. Bank Stadium
2026_12_TEN_JAX,2026,REG,12,2026-11-29,Sunday,16:05,TEN,JAX,,,,,,,,,,outdoors,grass,,,Robert Saleh,Liam Coen,EverBank Stadium
2026_12_WAS_ARI,2026,REG,12,2026-11-29,Sunday,16:25,WAS,ARI,,,,,,,,,,,grass,,,Dan Quinn,Jonathan Gannon,State Farm Stadium
2026_12_SEA_SF,2026,REG,12,2026-11-29,Sunday,16:25,SEA,SF,,,,,,,,,,outdoors,grass,,,Mike Macdonald,Kyle Shanahan,Levi's Stadium
2026_12_NE_LAC,2026,REG,12,2026-11-29,Sunday,20:20,NE,LAC,,,,,,,,,,dome,matrixturf,,,Mike Vrabel,Jim Harbaugh,SoFi Stadium
2026_12_CAR_TB,2026,REG,12,2026-11-30,Monday,20:15,CAR,TB,,,,,,,,,,outdoors,grass,,,Dave Canales,Todd Bowles,Raymond James Stadium
2026_13_KC_LA,2026,REG,13,2026-12-03,Thursday,20:15,KC,LA,,,,,,,,,,dome,matrixturf,,,Andy Reid,Sean McVay,SoFi Stadium
2026_13_DET_ATL,2026,REG,13,2026-12-06,Sunday,13:00,DET,ATL,,,,,,,,,,,fieldturf,,,Dan Campbell,Raheem Morris,Mercedes-Benz Stadium
2026_13_JAX_CHI,2026,REG,13,2026-12-06,Sunday,13:00,JAX,CHI,,,,,,,,,,outdoors,grass,,,Liam Coen,Ben Johnson,Soldier Field
2026_13_CIN_CLE,2026,REG,13,2026-12-06,Sunday,13:00,CIN,CLE,,,,,,,,,,outdoors,grass,,,Zac Taylor,Todd Monken,Huntington Bank Field
2026_13_GB_NO,2026,REG,13,2026-12-06,Sunday,13:00,GB,NO,,,,,,,,,,dome,sportturf,,,Matt LaFleur,Kellen Moore,Caesars Superdome
2026_13_SF_NYG,2026,REG,13,2026-12-06,Sunday,13:00,SF,NYG,,,,,,,,,,outdoors,fieldturf,,,Kyle Shanahan,John Harbaugh,MetLife Stadium
2026_13_LAC_TB,2026,REG,13,2026-12-06,Sunday,13:00,LAC,TB,,,,,,,,,,outdoors,grass,,,Jim Harbaugh,Todd Bowles,Raymond James Stadium
2026_13_WAS_TEN,2026,REG,13,2026-12-06,Sunday,13:00,WAS,TEN,,,,,,,,,,outdoors,grass,,,Dan Quinn,Robert Saleh,Nissan Stadium
2026_13_PHI_ARI,2026,REG,13,2026-12-06,Sunday,16:05,PHI,ARI,,,,,,,,,,,grass,,,Nick Sirianni,Jonathan Gannon,State Farm Stadium
2026_13_MIA_DEN,2026,REG,13,2026-12-06,Sunday,16:05,MIA,DEN,,,,,,,,,,outdoors,grass,,,Jeff Hafley,Sean Payton,Empower Field at Mile High
2026_13_CAR_MIN,2026,REG,13,2026-12-06,Sunday,16:25,CAR,MIN,,,,,,,,,,dome,sportturf,,,Dave Canales,Kevin O'Connell,U.S. Bank Stadium
2026_13_BUF_NE,2026,REG,13,2026-12-06,Sunday,16:25,BUF,NE,,,,,,,,,,outdoors,fieldturf,,,Sean McDermott,Mike Vrabel,Gillette Stadium
2026_13_HOU_PIT,2026,REG,13,2026-12-06,Sunday,20:20,HOU,PIT,,,,,,,,,,outdoors,grass,,,DeMeco Ryans,Mike McCarthy,Acrisure Stadium
2026_13_DAL_SEA,2026,REG,13,2026-12-07,Monday,20:15,DAL,SEA,,,,,,,,,,outdoors,fieldturf,,,Brian Schottenheimer,Mike Macdonald,Lumen Field
2026_14_MIN_NE,2026,REG,14,2026-12-10,Thursday,20:15,MIN,NE,,,,,,,,,,outdoors,fieldturf,,,Kevin O'Connell,Mike Vrabel,Gillette Stadium
2026_14_TB_BAL,2026,REG,14,2026-12-13,Sunday,13:00,TB,BAL,,,,,,,,,,outdoors,grass,,,Todd Bowles,Jesse Minter,M&T Bank Stadium
2026_14_NO_CAR,2026,REG,14,2026-12-13,Sunday,13:00,NO,CAR,,,,,,,,,,outdoors,grass,,,Kellen Moore,Dave Canales,Bank of America Stadium
2026_14_ATL_CLE,2026,REG,14,2026-12-13,Sunday,13:00,ATL,CLE,,,,,,,,,,outdoors,grass,,,Raheem Morris,Todd Monken,Huntington Bank Field
2026_14_TEN_DET,2026,REG,14,2026-12-13,Sunday,13:00,TEN,DET,,,,,,,,,,dome,fieldturf,,,Robert Saleh,Dan Campbell,Ford Field
2026_14_CHI_MIA,2026,REG,14,2026-12-13,Sunday,13:00,CHI,MIA,,,,,,,,,,outdoors,grass,,,Ben Johnson,Jeff Hafley,Hard Rock Stadium
2026_14_DEN_NYJ,2026,REG,14,2026-12-13,Sunday,13:00,DEN,NYJ,,,,,,,,,,outdoors,fieldturf,,,Sean Payton,Aaron Glenn,MetLife Stadium
2026_14_IND_PHI,2026,REG,14,2026-12-13,Sunday,13:00,IND,PHI,,,,,,,,,,outdoors,grass,,,Shane Steichen,Nick Sirianni,Lincoln Financial Field
2026_14_HOU_WAS,2026,REG,14,2026-12-13,Sunday,13:00,HOU,WAS,,,,,,,,,,outdoors,grass,,,DeMeco Ryans,Dan Quinn,Northwest Stadium
2026_14_LAC_LV,2026,REG,14,2026-12-13,Sunday,16:05,LAC,LV,,,,,,,,,,dome,grass,,,Jim Harbaugh,Klint Kubliak,Allegiant Stadium
2026_14_KC_CIN,2026,REG,14,2026-12-13,Sunday,16:25,KC,CIN,,,,,,,,,,outdoors,fieldturf,,,Andy Reid,Zac Taylor,Paycor Stadium
2026_14_NYG_SEA,2026,REG,14,2026-12-13,Sunday,16:25,NYG,SEA,,,,,,,,,,outdoors,fieldturf,,,John Harbaugh,Mike Macdonald,Lumen Field
2026_14_LA_SF,2026,REG,14,2026-12-13,Sunday,16:25,LA,SF,,,,,,,,,,outdoors,grass,,,Sean McVay,Kyle Shanahan,Levi's Stadium
2026_14_BUF_GB,2026,REG,14,2026-12-13,Sunday,20:20,BUF,GB,,,,,,,,,,outdoors,grass,,,Sean McDermott,Matt LaFleur,Lambeau Field
2026_14_PIT_JAX,2026,REG,14,2026-12-14,Monday,20:15,PIT,JAX,,,,,,,,,,outdoors,grass,,,Mike McCarthy,Liam Coen,EverBank Stadium
2026_15_SF_LAC,2026,REG,15,2026-12-17,Thursday,20:15,SF,LAC,,,,,,,,,,dome,matrixturf,,,Kyle Shanahan,Jim Harbaugh,SoFi Stadium
2026_15_SEA_PHI,2026,REG,15,2026-12-19,Saturday,17:00,SEA,PHI,,,,,,,,,,outdoors,grass,,,Mike Macdonald,Nick Sirianni,Lincoln Financial Field
2026_15_CHI_BUF,2026,REG,15,2026-12-19,Saturday,20:20,CHI,BUF,,,,,,,,,,outdoors,a_turf,,,Ben Johnson,Sean McDermott,Highmark Stadium
2026_15_CIN_CAR,2026,REG,15,2026-12-20,Sunday,13:00,CIN,CAR,,,,,,,,,,outdoors,grass,,,Zac Taylor,Dave Canales,Bank of America Stadium
2026_15_MIA_GB,2026,REG,15,2026-12-20,Sunday,13:00,MIA,GB,,,,,,,,,,outdoors,grass,,,Jeff Hafley,Matt LaFleur,Lambeau Field
2026_15_JAX_HOU,2026,REG,15,2026-12-20,Sunday,13:00,JAX,HOU,,,,,,,,,,,astroturf,,,Liam Coen,DeMeco Ryans,Reliant Stadium
2026_15_CLE_NYG,2026,REG,15,2026-12-20,Sunday,13:00,CLE,NYG,,,,,,,,,,outdoors,fieldturf,,,Todd Monken,John Harbaugh,MetLife Stadium
2026_15_BAL_PIT,2026,REG,15,2026-12-20,Sunday,13:00,BAL,PIT,,,,,,,,,,outdoors,grass,,,Jesse Minter,Mike McCarthy,Acrisure Stadium
2026_15_NO_TB,2026,REG,15,2026-12-20,Sunday,13:00,NO,TB,,,,,,,,,,outdoors,grass,,,Kellen Moore,Todd Bowles,Raymond James Stadium
2026_15_IND_TEN,2026,REG,15,2026-12-20,Sunday,13:00,IND,TEN,,,,,,,,,,outdoors,grass,,,Shane Steichen,Robert Saleh,Nissan Stadium
2026_15_ATL_WAS,2026,REG,15,2026-12-20,Sunday,13:00,ATL,WAS,,,,,,,,,,outdoors,grass,,,Raheem Morris,Dan Quinn,Northwest Stadium
2026_15_NYJ_ARI,2026,REG,15,2026-12-20,Sunday,16:05,NYJ,ARI,,,,,,,,,,,grass,,,Aaron Glenn,Jonathan Gannon,State Farm Stadium
2026_15_DAL_LA,2026,REG,15,2026-12-20,Sunday,16:25,DAL,LA,,,,,,,,,,dome,matrixturf,,,Brian Schottenheimer,Sean McVay,SoFi Stadium
2026_15_DEN_LV,2026,REG,15,2026-12-20,Sunday,16:25,DEN,LV,,,,,,,,,,dome,grass,,,Sean Payton,Klint Kubliak,Allegiant Stadium
2026_15_DET_MIN,2026,REG,15,2026-12-20,Sunday,20:20,DET,MIN,,,,,,,,,,dome,sportturf,,,Dan Campbell,Kevin O'Connell,U.S. Bank Stadium
2026_15_NE_KC,2026,REG,15,2026-12-21,Monday,20:15,NE,KC,,,,,,,,,,outdoors,grass,,,Mike Vrabel,Andy Reid,GEHA Field at Arrowhead Stadium
2026_16_HOU_PHI,2026,REG,16,2026-12-24,Thursday,20:15,HOU,PHI,,,,,,,,,,outdoors,grass,,,DeMeco Ryans,Nick Sirianni,Lincoln Financial Field
2026_16_GB_CHI,2026,REG,16,2026-12-25,Friday,13:00,GB,CHI,,,,,,,,,,outdoors,grass,,,Matt LaFleur,Ben Johnson,Soldier Field
2026_16_BUF_DEN,2026,REG,16,2026-12-25,Friday,16:30,BUF,DEN,,,,,,,,,,outdoors,grass,,,Sean McDermott,Sean Payton,Empower Field at Mile High
2026_16_LA_SEA,2026,REG,16,2026-12-25,Friday,20:15,LA,SEA,,,,,,,,,,outdoors,fieldturf,,,Sean McVay,Mike Macdonald,Lumen Field
2026_16_TB_ATL,2026,REG,16,2026-12-27,Sunday,13:00,TB,ATL,,,,,,,,,,,fieldturf,,,Todd Bowles,Raheem Morris,Mercedes-Benz Stadium
2026_16_CLE_BAL,2026,REG,16,2026-12-27,Sunday,13:00,CLE,BAL,,,,,,,,,,outdoors,grass,,,Todd Monken,Jesse Minter,M&T Bank Stadium
2026_16_CIN_IND,2026,REG,16,2026-12-27,Sunday,13:00,CIN,IND,,,,,,,,,,,fieldturf,,,Zac Taylor,Shane Steichen,Lucas Oil Stadium
2026_16_LAC_MIA,2026,REG,16,2026-12-27,Sunday,13:00,LAC,MIA,,,,,,,,,,outdoors,grass,,,Jim Harbaugh,Jeff Hafley,Hard Rock Stadium
2026_16_WAS_MIN,2026,REG,16,2026-12-27,Sunday,13:00,WAS,MIN,,,,,,,,,,dome,sportturf,,,Dan Quinn,Kevin O'Connell,U.S. Bank Stadium
2026_16_ARI_NO,2026,REG,16,2026-12-27,Sunday,13:00,ARI,NO,,,,,,,,,,dome,sportturf,,,Jonathan Gannon,Kellen Moore,Caesars Superdome
2026_16_NE_NYJ,2026,REG,16,2026-12-27,Sunday,13:00,NE,NYJ,,,,,,,,,,outdoors,fieldturf,,,Mike Vrabel,Aaron Glenn,MetLife Stadium
2026_16_CAR_PIT,2026,REG,16,2026-12-27,Sunday,13:00,CAR,PIT,,,,,,,,,,outdoors,grass,,,Dave Canales,Mike McCarthy,Acrisure Stadium
2026_16_TEN_LV,2026,REG,16,2026-12-27,Sunday,16:05,TEN,LV,,,,,,,,,,dome,grass,,,Robert Saleh,Klint Kubliak,Allegiant Stadium
2026_16_SF_KC,2026,REG,16,2026-12-27,Sunday,16:25,SF,KC,,,,,,,,,,outdoors,grass,,,Kyle Shanahan,Andy Reid,GEHA Field at Arrowhead Stadium
2026_16_JAX_DAL,2026,REG,16,2026-12-27,Sunday,20:20,JAX,DAL,,,,,,,,,,,matrixturf,,,Liam Coen,Brian Schottenheimer,AT&T Stadium
2026_16_NYG_DET,2026,REG,16,2026-12-28,Monday,20:15,NYG,DET,,,,,,,,,,dome,fieldturf,,,John Harbaugh,Dan Campbell,Ford Field
2026_17_BAL_CIN,2026,REG,17,2026-12-31,Thursday,20:15,BAL,CIN,,,,,,,,,,outdoors,fieldturf,,,Jesse Minter,Zac Taylor,Paycor Stadium
2026_17_NO_ATL,2026,REG,17,2027-01-03,Sunday,13:00,NO,ATL,,,,,,,,,,,fieldturf,,,Kellen Moore,Raheem Morris,Mercedes-Benz Stadium
2026_17_SEA_CAR,2026,REG,17,2027-01-03,Sunday,13:00,SEA,CAR,,,,,,,,,,outdoors,grass,,,Mike Macdonald,Dave Canales,Bank of America Stadium
2026_17_IND_CLE,2026,REG,17,2027-01-03,Sunday,13:00,IND,CLE,,,,,,,,,,outdoors,grass,,,Shane Steichen,Todd Monken,Huntington Bank Field
2026_17_NYG_DAL,2026,REG,17,2027-01-03,Sunday,13:00,NYG,DAL,,,,,,,,,,,matrixturf,,,John Harbaugh,Brian Schottenheimer,AT&T Stadium
2026_17_WAS_JAX,2026,REG,17,2027-01-03,Sunday,13:00,WAS,JAX,,,,,,,,,,outdoors,grass,,,Dan Quinn,Liam Coen,EverBank Stadium
2026_17_KC_LAC,2026,REG,17,2027-01-03,Sunday,13:00,KC,LAC,,,,,,,,,,dome,matrixturf,,,Andy Reid,Jim Harbaugh,SoFi Stadium
2026_17_BUF_MIA,2026,REG,17,2027-01-03,Sunday,13:00,BUF,MIA,,,,,,,,,,outdoors,grass,,,Sean McDermott,Jeff Hafley,Hard Rock Stadium
2026_17_DEN_NE,2026,REG,17,2027-01-03,Sunday,13:00,DEN,NE,,,,,,,,,,outdoors,fieldturf,,,Sean Payton,Mike Vrabel,Gillette Stadium
2026_17_MIN_NYJ,2026,REG,17,2027-01-03,Sunday,13:00,MIN,NYJ,,,,,,,,,,outdoors,fieldturf,,,Kevin O'Connell,Aaron Glenn,MetLife Stadium
2026_17_LA_TB,2026,REG,17,2027-01-03,Sunday,13:00,LA,TB,,,,,,,,,,outdoors,grass,,,Sean McVay,Todd Bowles,Raymond James Stadium
2026_17_PIT_TEN,2026,REG,17,2027-01-03,Sunday,13:00,PIT,TEN,,,,,,,,,,outdoors,grass,,,Mike McCarthy,Robert Saleh,Nissan Stadium
2026_17_LV_ARI,2026,REG,17,2027-01-03,Sunday,16:05,LV,ARI,,,,,,,,,,,grass,,,Klint Kubliak,Jonathan Gannon,State Farm Stadium
2026_17_DET_CHI,2026,REG,17,2027-01-03,Sunday,16:25,DET,CHI,,,,,,,,,,outdoors,grass,,,Dan Campbell,Ben Johnson,Soldier Field
2026_17_PHI_SF,2026,REG,17,2027-01-03,Sunday,20:20,PHI,SF,,,,,,,,,,outdoors,grass,,,Nick Sirianni,Kyle Shanahan,Levi's Stadium
2026_17_HOU_GB,2026,REG,17,2027-01-04,Monday,20:15,HOU,GB,,,,,,,,,,outdoors,grass,,,DeMeco Ryans,Matt LaFleur,Lambeau Field
2026_18_SF_ARI,2026,REG,18,2027-01-10,Sunday,13:00,SF,ARI,,,,,,,,,,,grass,,,Kyle Shanahan,Jonathan Gannon,State Farm Stadium
2026_18_PIT_BAL,2026,REG,18,2027-01-10,Sunday,13:00,PIT,BAL,,,,,,,,,,outdoors,grass,,,Mike McCarthy,Jesse Minter,M&T Bank Stadium
2026_18_NYJ_BUF,2026,REG,18,2027-01-10,Sunday,13:00,NYJ,BUF,,,,,,,,,,outdoors,a_turf,,,Aaron Glenn,Sean McDermott,Highmark Stadium
2026_18_ATL_CAR,2026,REG,18,2027-01-10,Sunday,13:00,ATL,CAR,,,,,,,,,,outdoors,grass,,,Raheem Morris,Dave Canales,Bank of America Stadium
2026_18_CLE_CIN,2026,REG,18,2027-01-10,Sunday,13:00,CLE,CIN,,,,,,,,,,outdoors,fieldturf,,,Todd Monken,Zac Taylor,Paycor Stadium
2026_18_LAC_DEN,2026,REG,18,2027-01-10,Sunday,13:00,LAC,DEN,,,,,,,,,,outdoors,grass,,,Jim Harbaugh,Sean Payton,Empower Field at Mile High
2026_18_DET_GB,2026,REG,18,2027-01-10,Sunday,13:00,DET,GB,,,,,,,,,,outdoors,grass,,,Dan Campbell,Matt LaFleur,Lambeau Field
2026_18_TEN_HOU,2026,REG,18,2027-01-10,Sunday,13:00,TEN,HOU,,,,,,,,,,,astroturf,,,Robert Saleh,DeMeco Ryans,Reliant Stadium
2026_18_JAX_IND,2026,REG,18,2027-01-10,Sunday,13:00,JAX,IND,,,,,,,,,,,fieldturf,,,Liam Coen,Shane Steichen,Lucas Oil Stadium
2026_18_LV_KC,2026,REG,18,2027-01-10,Sunday,13:00,LV,KC,,,,,,,,,,outdoors,grass,,,Klint Kubliak,Andy Reid,GEHA Field at Arrowhead Stadium
2026_18_SEA_LA,2026,REG,18,2027-01-10,Sunday,13:00,SEA,LA,,,,,,,,,,dome,matrixturf,,,Mike Macdonald,Sean McVay,SoFi Stadium
2026_18_CHI_MIN,2026,REG,18,2027-01-10,Sunday,13:00,CHI,MIN,,,,,,,,,,dome,sportturf,,,Ben Johnson,Kevin O'Connell,U.S. Bank Stadium
2026_18_MIA_NE,2026,REG,18,2027-01-10,Sunday,13:00,MIA,NE,,,,,,,,,,outdoors,fieldturf,,,Jeff Hafley,Mike Vrabel,Gillette Stadium
2026_18_TB_NO,2026,REG,18,2027-01-10,Sunday,13:00,TB,NO,,,,,,,,,,dome,sportturf,,,Todd Bowles,Kellen Moore,Caesars Superdome
2026_18_PHI_NYG,2026,REG,18,2027-01-10,Sunday,13:00,PHI,NYG,,,,,,,,,,outdoors,fieldturf,,,Nick Sirianni,John Harbaugh,MetLife Stadium
2026_18_DAL_WAS,2026,REG,18,2027-01-10,Sunday,13:00,DAL,WAS,,,,,,,,,,outdoors,grass,,,Brian Schottenheimer,Dan Quinn,Northwest Stadium
